AT3G47360 HSD3
AT1G50610 PRK5
AT5G03210 DIP2
AT4G38270 GAUT3
AT3G53500 RS2Z32
AT2G17420 NTRA
AT3G19350 MPC
AT2G28610 PRS
AT1G10630 ARFA1F
AT2G01650 PUX2
AT2G25080 GPX1
AT1G05830 ATX2
AT1G15040 GAT1_2.1
AT1G60220 ULP1D
AT5G36120 CCB3
AT4G24270 EMB140
AT1G19610 PDF1.4
AT2G25810 TIP4;1
AT5G24920 GDU5
AT2G22840 GRF1
AT2G32080 PUR ALPHA-1
AT5G27740 EMB2775
AT5G23040 CDF1
AT3G66658 ALDH22A1
AT1G03930 ADK1
AT4G23800 3xHMG-box2
AT2G24850 TAT3
AT1G05300 ZIP5
AT1G01680 PUB54
AT3G59100 GSL11
AT1G03680 THM1
AT3G53900 UPP
AT1G06660 JASON
AT1G54180 BRX-LIKE3
AT1G07530 SCL14
AT3G51590 LTP12
AT2G26560 PLA2A
AT1G02335 GL22
AT3G57430 OTP84
AT1G13270 MAP1C
AT2G34660 ABCC2
AT5G60880 BASL
AT3G15050 IQD10
AT5G50375 CPI1
AT5G58580 ATL63
AT5G13930 TT4
AT4G21980 APG8A
AT3G05840 ATSK12
AT3G59920 GDI2
AT1G04820 TUA4
AT2G33670 MLO5
AT2G36530 LOS2
AT5G15833 MIR865
AT5G11390 WIT1
AT5G15830 bZIP3
AT4G36910 LEJ2
AT1G22240 PUM8
AT5G66020 ATSAC1B
AT1G32510 NAC011
AT5G60200 TMO6
AT3G03710 RIF10
AT1G68765 IDA
AT4G09720 RABG3A
AT5G14870 CNGC18
AT2G42090 ACT9
AT1G56240 PP2-B13
AT5G60740 ABCG28
AT1G64690 BLT
AT2G19470 ckl5
AT3G08800 SIEL
AT2G04025 RGF3
AT2G46820 PSI-P
AT1G69410 ELF5A-3
AT3G04720 PR4
AT1G62440 LRX2
AT1G16730 UP6
AT4G29220 PFK1
AT4G03400 DFL2
AT3G60190 DL1E
AT1G27360 SPL11
AT5G55470 NHX3
AT4G37730 bZIP7
AT2G27960 CKS1
AT1G27980 DPL1
AT1G34000 OHP2
AT4G06634 YY1
AT3G20420 RTL2
AT2G02070 IDD5
AT3G17220 PMEI2
AT3G16170 AAE13
AT3G62130 LCD
AT3G27810 MYB21
AT4G35480 RHA3B
AT1G24180 IAR4
AT3G17590 BSH
AT1G66750 CAK4
AT1G19360 RRA3
AT5G14400 CYP724A1
AT3G63260 ATMRK1
AT1G21970 LEC1
AT4G15530 PPDK
AT2G20750 EXPB1
AT2G15370 FUT5
AT4G00355 ATI2
AT1G25270 UMAMIT24
AT5G49300 GATA16
AT1G14620 DECOY
AT5G47220 ERF2
AT2G19800 MIOX2
AT3G11330 PIRL9
AT5G09260 VPS20.2
AT1G19940 GH9B5
AT3G23240 ERF1
AT2G01830 WOL
AT5G46790 PYL1
AT5G46795 MSP2
AT5G42080 DL1
AT4G17970 ALMT12
AT2G24720 GLR2.2
AT4G16370 OPT3
AT2G27190 PAP12
AT4G26740 ATS1
AT1G04250 AXR3
AT4G24450 PWD
AT4G12610 RAP74
AT1G12110 NRT1.1
AT5G40240 UMAMIT40
AT1G64860 SIGA
AT5G65140 TPPJ
AT2G40805 MIR319c
AT5G02040 PRA1.A1
AT5G62490 HVA22B
AT4G21210 RP1
AT3G24630 TRM34
AT1G35230 AGP5
AT3G06430 PPR2
AT1G50420 SCL3
AT1G53683 MIR169d
AT1G53680 GSTU28
AT1G53687 MIR169e
AT1G74740 CPK30
AT1G20610 CYCB2;3
AT3G06380 TLP9
AT1G79590 SYP52
AT5G37190 CIP4
AT2G17090 SSP
AT1G67070 DIN9
AT1G79040 PSBR
AT2G31230 ERF15
AT2G24260 LRL1
AT1G52150 ATHB-15
AT3G53710 AGD6
AT3G48500 PDE312
AT3G44990 XTH31
AT1G02980 CUL2
AT3G62670 RR20
AT4G23100 GSH1
AT1G72370 P40
AT1G01183 MIR165a
AT5G50950 FUM2
AT3G03260 HDG8
AT1G43700 VIP1
AT1G48130 PER1
AT5G63450 CYP94B1
AT1G49660 CXE5
AT5G60180 PUM19
AT1G09070 SRC2
AT1G01720 ATAF1
AT1G58300 HO4
AT4G22270 MRB1
AT3G49360 PGL2
AT3G04120 GAPC1
AT1G31070 GlcNAc1pUT1
AT3G05290 PNC1
AT3G03840 SAUR27
AT5G61580 PFK4
AT4G27170 SESA4
AT3G50670 U1-70K
AT5G48230 ACAT2
AT5G51700 PBS2
AT1G71050 HIPP20
AT1G50090 BCAT7
AT5G59570 BOA
AT5G13870 XTH5
AT1G34245 EPF2
AT2G17270 PHT3;3
AT3G58040 SINAT2
AT4G04470 PMP22
AT4G28040 UMAMIT33
AT5G26780 SHM2
AT1G34790 TT1
AT2G29110 GLR2.8
AT1G70090 LGT8
AT2G39890 PROT1
AT2G37940 AtIPCS2
AT1G01020 ARV1
AT3G24090 GFAT
AT1G69230 SP1L2
AT3G22680 RDM1
AT1G27500 KLCR3
AT4G30720 PDE327
AT4G02600 MLO1
AT1G73540 NUDT21
AT2G45980 ATI1
AT3G07330 CSLC6
AT1G72630 ELF4-L2
AT4G09020 ISA3
AT4G36890 IRX14
AT1G48270 GCR1
AT4G00885 MIR165b
AT2G18660 PNP-A
AT4G36760 APP1
AT5G66610 DAR7
AT4G23660 PPT1
AT2G46980 ASY3
AT5G14930 SAG101
AT2G47585 MIR164a
AT3G12060 TBL1
AT1G76390 PUB43
AT2G47580 U1A
AT1G17650 GLYR2
AT2G02790 IQD29
AT2G43000 NAC042
AT1G64080 MAKR2
AT1G27080 NRT1.6
AT4G38000 DOF4.7
AT3G60010 SK13
AT1G65930 cICDH
AT3G52020 scpl39
AT2G02130 LCR68
AT2G02135 LCR71
AT4G13810 RLP47
AT2G01530 MLP329
AT5G13680 ABO1
AT5G38450 CYP735A1
AT5G45980 WOX8
AT1G30950 UFO
AT1G65681 EXPB6
AT1G65680 EXPB2
AT3G14940 PPC3
AT2G43910 HOL1
AT5G09870 CESA5
AT3G61650 TUBG1
AT1G07000 EXO70B2
AT5G04930 ALA1
AT4G39350 CESA2
AT5G12480 CPK7
AT5G15650 RGP2
AT4G38910 BPC5
AT1G18730 PnsB4
AT4G18290 KAT2
AT1G08470 SSL3
AT5G23630 PDR2
AT4G35520 MLH3
AT5G28913 SADHU4-1
AT3G62300 DUF7
AT4G14890 FdC1
AT4G18120 ML3
AT3G27660 OLEO4
AT5G19790 RAP2.11
AT5G40850 UPM1
AT2G45510 CYP704A2
AT4G00140 EDA34
AT5G05920 DHS
AT1G18190 GC2
AT3G16450 JAL33
AT1G13740 AFP2
AT3G25740 MAP1B
AT3G29670 PMAT2
AT1G53940 GLIP2
AT5G01410 RSR4
AT4G11060 MTSSB
AT4G15760 MO1
AT4G27370 VIIIB
AT2G20540 MEF21
AT2G25685 SCRL17
AT2G25680 MOT1
AT4G25200 HSP23.6-MITO
AT5G47075 LCR20
AT5G47077 LCR6
AT3G22900 NRPD7
AT3G26210 CYP71B23
AT3G24500 MBF1C
AT3G24503 ALDH2C4
AT3G10050 OMR1
AT3G14570 GSL04
AT5G64470 TBL12
AT1G80590 WRKY66
AT2G27010 CYP705A9
AT1G51630 MSR2
AT2G33020 RLP24
AT3G47470 LHCA4
AT3G14680 CYP72A14
AT3G62880 ATOEP16-4
AT4G21000 ACA6
AT4G21585 ENDO4
AT3G53030 SRPK4
AT3G56040 UGP3
AT5G59800 MBD7
AT4G12800 PSAL
AT2G26650 KT1
AT3G17880 TDX
AT1G11870 SRS
AT3G06190 BPM2
AT2G30420 ETC2
AT2G30424 TCL2
AT2G39705 RTFL8
AT2G39700 EXPA4
AT2G34555 ATGA2OX3
AT1G53165 ATMAP4K ALPHA1
AT1G53160 SPL4
AT1G45130 BGAL5
AT2G29200 PUM1
AT3G52340 SPP2
AT2G28550 RAP2.7
AT1G79360 OCT2
AT1G20000 TAF11b
AT4G14400 ACD6
AT5G27050 AGL101
AT5G23570 SGS3
AT3G61510 ACS1
AT5G58860 CYP86A1
AT5G67500 VDAC2
AT2G41660 MIZ1
AT1G80090 CBSX4
AT3G02470 SAMDC
AT3G52380 CP33
AT2G32860 BGLU33
AT3G12360 ITN1
AT3G19590 BUB3.1
AT3G16860 COBL8
AT1G78700 BEH4
AT4G09590 NHL22
AT4G26840 SUMO1
AT1G61950 CPK19
AT5G17230 PSY
AT1G32940 SBT3.5
AT4G30810 scpl29
AT1G55520 TBP2
AT4G23310 CRK23
AT2G05710 ACO3
AT3G51060 STY1
AT3G09560 PAH1
AT4G32714 SCRL25
AT4G32717 SCRL24
AT4G32710 PERK14
AT1G63160 RFC2
AT5G52350 EXO70A3
AT4G04910 NSF
AT3G20670 HTA13
AT1G59840 CCB4
AT1G54690 GAMMA-H2AX
AT2G46470 OXA1L
AT3G59690 IQD13
AT5G44610 MAP18
AT2G37040 PAL1
AT1G54340 ICDH
AT1G71390 RLP11
AT3G59520 RBL13
AT3G57050 CBL
AT5G55820 WYR
AT1G06490 CalS7
AT5G54190 PORA
AT1G07720 KCS3
AT1G24260 SEP3
AT2G29090 CYP707A2
AT4G34900 XDH2
AT2G42880 MPK20
AT5G45250 RPS4
AT2G45350 CRR4
AT4G35050 MSI3
AT4G08950 EXO
AT5G50240 PIMT2
AT5G49730 FRO6
AT2G35350 PLL1
AT3G23610 DSPTP1
AT5G49880 MAD1
AT3G27503 SCRL19
AT1G48350 EMB3105
AT4G31370 FLA5
AT2G22010 RKP
AT1G22370 UGT85A5
AT5G47670 NF-YB6
AT1G32200 ATS1
AT4G00430 PIP1;4
AT2G41300 SSL1
AT2G47460 MYB12
AT1G17190 GSTU26
AT3G24340 CHR40
AT1G62355 MIR413
AT1G77235 MIR402
AT1G17440 EER4
AT1G28110 SCPL45
AT3G20997 LCR55
AT3G23780 NRPD2A
AT3G20993 LCR56
AT1G29860 WRKY71
AT1G49950 TRB1
AT1G64980 CDI
AT3G53232 RTFL1
AT1G35260 MLP165
AT4G19840 PP2-A1
AT3G20330 PYRB
AT5G07060 MAC5C
AT5G62162 MIR399c
AT5G62160 ZIP12
AT1G08840 emb2411
AT3G52180 SEX4
AT5G03290 IDH-V
AT2G01470 STL2P
AT4G34590 GBF6
AT5G13160 PBS1
AT5G23770 DUF8
AT5G27210 Cand8
AT1G21190 LSM3A
AT1G56650 PAP1
AT4G25810 XTR6
AT1G04120 ABCC5
AT4G34040 MBR2
AT3G12160 RABA4D
AT5G37830 OXP1
AT3G17600 IAA31
AT1G53570 MAP3KA
AT1G26120 ICME-LIKE1
AT3G17609 HYH
AT3G48150 APC8
AT3G28060 UMAMIT43-psi
AT5G04740 ACR12
AT4G01420 CBL5
AT3G22200 POP2
AT5G18070 DRT101
AT3G55320 ABCB20
AT5G66920 sks17
AT2G23000 scpl10
AT2G26070 RTE1
AT1G02000 GAE2
AT5G24290 MEB2
AT1G05385 LPA19
AT3G23150 ETR2
AT5G27080 CDC20.3
AT2G20660 RALFL14
AT4G17880 MYC4
AT2G32230 PRORP1
AT5G25160 ZFP3
AT1G54100 ALDH7B4
AT5G01620 TBL35
AT3G01090 KIN10
AT1G03060 SPI
AT3G54670 TTN8
AT4G21900 PRORP3
AT1G07420 SMO2-1
AT3G18380 SHH2
AT3G10150 PAP16
AT1G78160 PUM7
AT3G01540 DRH1
AT1G74850 PTAC2
AT3G14720 MPK19
AT5G06070 RBE
AT3G13710 PRA1.F4
AT5G07300 BON2
AT1G78290 SNRK2-8
AT4G24740 FC2
AT2G29525 AtIPCS3
AT4G30220 RUXF
AT2G32835 RALFL16
AT1G36340 UBC31
AT3G06010 ATCHR12
AT1G01960 EDA10
AT3G52190 PHF1
AT1G75450 CKX5
AT4G23430 Tic32-IVa
AT2G40810 ATG18C
AT1G68450 PDE337
AT5G23980 FRO4
AT1G42540 GLR3.3
AT5G27150 NHX1
AT5G63160 BT1
AT2G41140 CRK1
AT4G25590 ADF7
AT3G08550 KOB1
AT4G23290 CRK21
AT2G35740 INT3
AT1G01030 NGA3
AT2G41490 GPT
AT4G03153 NET3B
AT1G69490 NAP
AT1G77740 PIP5K2
AT4G29730 NFC5
AT5G20270 HHP1
AT3G54260 TBL36
AT4G32520 SHM3
AT2G02340 PP2-B8
AT3G21800 UGT71B8
AT5G55160 SUMO2
AT1G10430 PP2A-2
AT1G30500 NF-YA7
AT1G06350 ADS4
AT4G02350 SEC15B
AT1G45233 THO5
AT1G70830 MLP28
AT4G31950 CYP82C3
AT1G67440 emb1688
AT4G34200 EDA9
AT4G04900 RIC10
AT2G18160 bZIP2
AT5G64860 DPE1
AT1G62930 RPF3
AT3G21370 BGLU19
AT2G42430 LBD16
AT4G34138 UGT73B1
AT5G18670 BMY3
AT5G41570 WRKY24
AT5G53250 AGP22
AT1G73870 BBX16
AT5G11050 MYB64
AT3G26060 PRXQ
AT3G11440 MYB65
AT1G24764 MAP70-2
AT2G23570 MES19
AT1G25410 IPT6
AT1G66120 AAE11
AT5G56490 GulLO4
AT2G18170 MPK7
AT2G01930 BPC1
AT3G46060 RABE1c
AT4G18470 SNI1
AT1G35540 ARF14
AT3G50950 ZAR1
AT5G58700 PLC4
AT1G17760 CSTF77
AT1G13860 QUL1
AT3G20810 JMJD5
AT1G11420 DUF2
AT3G27300 G6PD5
AT1G20693 HMGB2
AT1G20696 HMGB3
AT2G13540 ABH1
AT1G28320 DEG15
AT1G50710 AUG4
AT1G52400 BGLU18
AT4G37270 HMA1
AT4G13564 MIR841a
AT4G13560 UNE15
AT4G38420 sks9
AT4G14030 SBP1
AT3G58810 MTPA2
AT3G12280 RBR1
AT1G04080 PRP39
AT5G42820 U2AF35B
AT3G53790 TRFL4
AT4G15920 SWEET17
AT3G19160 IPT8
AT5G19260 FAF3
AT1G60490 VPS34
AT2G28900 OEP16-1
AT5G56780 ET2
AT1G19080 TTN10
AT3G61940 MTPA1
AT3G49670 BAM2
AT1G02900 RALF1
AT3G62760 ATGSTF13
AT1G61720 BAN
AT1G25380 NDT2
AT3G24900 RLP39
AT1G14100 FUT8
AT1G13450 GT-1
AT3G59790 MPK10
AT5G24150 SQP1
AT2G16780 MSI2
AT1G59650 CW14
AT1G18350 MKK7
AT1G58520 RXW8
AT2G31955 CNX2
AT4G16520 ATG8F
AT2G31957 LCR75
AT1G27130 GSTU13
AT2G31953 LCR76
AT2G23630 sks16
AT3G05210 ERCC1
AT4G27710 CYP709B3
AT3G15390 SDE5
AT4G31580 RSZ22
AT1G09610 GXM3
AT3G10340 PAL4
AT5G59310 LTP4
AT4G12310 CYP706A5
AT5G50430 UBC33
AT1G25210 LpxC5
AT5G44620 CYP706A3
AT3G45890 RUS1
AT2G30330 BLOS1
AT5G62990 emb1692
AT2G39810 HOS1
AT3G05960 STP6
AT4G21710 NRPB2
AT3G52850 VSR1
AT4G28590 MRL7
AT2G38140 PSRP4
AT3G14110 FLU
AT1G70670 CLO4
AT2G19860 HXK2
AT1G13870 DRL1
AT1G47230 CYCA3;4
AT4G28620 ABCB24
AT2G33440 AT2G33435
AT2G38490 CIPK22
AT2G31170 SYCO ARATH
AT3G44300 NIT2
AT4G32300 SD2-5
AT4G36810 GGPS1
AT5G59440 ZEU1
AT3G02580 STE1
AT1G71340 GDPD4
AT4G00800 SETH5
AT5G54840 SGP1
AT2G05630 ATG8D
AT1G68640 PAN
AT4G09600 GASA3
AT2G44910 HB4
AT2G37430 ZAT11
AT1G76310 CYCB2;4
AT5G17920 ATMS1
AT1G56360 PAP6
AT5G63310 NDPK2
AT5G60660 PIP2;4
AT3G02240 RGF7
AT5G39210 CRR7
AT3G04605 MUG1
AT3G09270 GSTU8
AT1G63050 LPLAT2
AT1G64000 WRKY56
AT2G04270 RNEE/G
AT2G38960 ERO2
AT1G16160 WAKL5
AT5G53860 emb2737
AT1G77950 AGL67
AT1G71330 NAP5
AT1G11190 BFN1
AT5G03150 JKD
AT4G37470 KAI2
AT4G38620 MYB4
AT2G27840 HDT4
AT1G10570 OTS2
AT3G20740 FIE
AT5G42590 CYP71A16
AT4G18210 PUP10
AT5G08160 PK3
AT5G54060 UF3GT
AT1G60650 AtRZ-1b
AT4G38990 GH9B16
AT3G48870 HSP93-III
AT2G15430 NRPB3
AT5G09690 MGT7
AT1G25330 CES
AT5G49020 PRMT4A
AT1G61520 LHCA3
AT3G16720 ATL2
AT1G33240 GTL1
AT3G63030 MBD4
AT3G24280 SMAP2
AT3G22630 PBD1
AT1G67960 POD1
AT3G26740 CCL
AT3G26744 ICE1
AT3G23326 MIR853
AT1G13120 GLE1
AT2G23430 ICK1
AT3G26295 CYP71B33
AT4G11880 AGL14
AT3G26290 CYP71B26
AT1G26150 PERK10
AT5G46690 bHLH071
AT1G22640 MYB3
AT2G21870 MGP1
AT1G28420 HB-1
AT3G51960 BZIP24
AT3G23580 RNR2A
AT5G42270 VAR1
AT1G23800 ALDH2B7
AT3G25980 MAD2
AT1G18800 NRP2
AT1G23060 MDP40
AT3G62800 DRB4
AT3G15400 ATA20
AT3G27160 GHS1
AT2G16700 ADF5
AT1G16400 CYP79F2
AT3G46560 TIM9
AT4G21550 VAL3
AT5G65770 LINC4
AT4G12550 AIR1
AT1G50500 HIT1
AT3G43300 ATMIN7
AT1G07950 MED22B
AT4G21080 DOF4.5
AT1G79490 EMB2217
AT3G06260 GATL4
AT4G12880 ENODL19
AT4G25700 BETA-OHASE 1
AT1G20080 SYTB
AT1G74170 RLP13
AT5G38317 LCR58
AT3G12670 emb2742
AT3G61590 HWS
AT3G44540 FAR4
AT2G45200 GOS12
AT3G53610 RAB8
AT5G23860 TUB8
AT3G25585 AAPT2
AT2G17730 NIP2
AT3G44890 RPL9
AT5G26980 SYP41
AT3G55610 P5CS2
AT3G12090 TET6
AT5G66450 LPPepsilon2
AT3G09370 MYB3R-3
AT2G16070 PDV2
AT1G60350 NAC024
AT3G62020 GLP10
AT5G57590 BIO1
AT2G41520 TPR15
AT3G03340 UNE6
AT1G05490 chr31
AT5G27580 AGL89
AT4G11960 PGRL1B
AT1G15460 BOR4
AT1G59590 ZCF37
AT5G25980 TGG2
AT5G27630 ACBP5
AT5G67320 HOS15
AT5G63660 PDF2.5
AT3G46970 PHS2
AT4G29340 PRF4
AT4G27030 FADA
AT3G54050 HCEF1
AT1G66270 BGLU21
AT1G09795 ATP-PRT2
AT1G09790 COBL6
AT5G65890 ACR1
AT5G59430 TRP1
AT1G71310 RAD52-1
AT1G06149 EMB1444
AT1G09860 PUP16
AT1G66570 SUC7
AT1G06430 FTSH8
AT5G64140 RPS28
AT5G65230 MYB53
AT1G68020 ATTPS6
AT5G59290 UXS3
AT5G50570 SPL13A
AT3G09820 ADK1
AT1G71860 PTP1
AT3G24660 TMKL1
AT1G43800 FTM1
AT4G29830 VIP3
AT2G32610 CSLB01
AT2G38750 ANNAT4
AT2G22496 MIR779
AT4G39800 MIPS1
AT1G69370 CM3
AT4G34980 SLP2
AT2G42800 RLP29
AT2G29900 PS2
AT1G70730 PGM2
AT2G04450 NUDT6
AT1G74430 MYB95
AT5G57920 ENODL10
AT1G72770 HAB1
AT5G15900 TBL19
AT2G36620 RPL24A
AT3G02130 RPK2
AT5G17880 CSA1
AT1G56510 WRR4
AT2G18500 OFP7
AT5G10280 MYB92
AT5G17770 CBR
AT1G64900 CYP89A2
AT2G37570 SLT1
AT3G60970 ABCC15
AT2G40470 LBD15
AT3G07560 PEX13
AT1G17110 UBP15
AT3G03660 WOX11
AT1G77850 ARF17
AT3G04030 MYR2
AT1G26560 BGLU40
AT2G02850 ARPN
AT4G03390 SRF3
AT2G19670 PRMT1A
AT1G76100 PETE1
AT2G22140 EME1B
AT3G60350 ARABIDILLO-2
AT2G02270 ATPP2-B3
AT5G44316 ABCI9
AT4G34510 KCS17
AT1G10940 SNRK2.4
AT4G02440 EID1
AT3G13870 RHD3
AT2G43810 LSM6B
AT5G38660 APE1
AT5G04870 CPK1
AT5G16020 GEX3
AT5G03470 ATB' ALPHA
AT3G55450 PBL1
AT2G21240 BPC4
AT1G62570 FMO GS-OX4
AT2G14620 XTH10
AT1G21110 IGMT3
AT2G18990 TXND9
AT5G04290 KTF1
AT4G35390 AGF1
AT2G45410 LBD19
AT5G19690 STT3A
AT1G15660 CENP-C
AT5G49270 SHV2
AT1G14530 THH1
AT3G16550 DEG12
AT5G48670 AGL80
AT1G13620 RGF2
AT2G20190 CLASP
AT2G15570 ATHM3
AT5G14310 CXE16
AT4G15400 BIA1
AT5G01510 RUS5
AT4G27230 HTA2
AT2G23080 CKA3
AT2G01190 PDE331
AT1G79900 BAC2
AT3G11020 DREB2B
AT3G22860 TIF3C2
AT3G26150 CYP71B16
AT1G12970 PIRL3
AT4G00770 TRM9
AT1G17250 RLP3
AT1G80490 TPR1
AT2G27350 OTLD1
AT5G64300 GCH
AT2G24610 CNGC14
AT4G28320 MAN5
AT2G33100 CSLD1
AT3G50240 KICP-02
AT3G06540 REP
AT4G21326 SBT3.12
AT4G28490 HAE
AT4G21320 HSA32
AT2G16120 PMT1
AT3G13460 ECT2
AT1G75100 JAC1
AT3G13790 ATBFRUCT1
AT5G03800 EMB175
AT5G62070 IQD23
AT4G13493 MIR850
AT4G13494 MIR863
AT5G01930 MAN6
AT4G14723 CLL2
AT1G79280 NUA
AT3G59380 FTA
AT3G61250 MYB17
AT5G58940 CRCK1
AT4G20740 EMB3131
AT4G25515 SLK3
AT3G02730 TRXF1
AT3G19490 NHD1
AT1G73190 TIP3;1
AT1G15340 MBD10
AT3G42640 HA8
AT5G02250 EMB2730
AT5G26820 IREG3
AT3G48610 NPC6
AT1G02205 CER1
AT2G40670 RR16
AT4G23210 CRK13
AT3G09600 RVE8
AT3G51380 IQD20
AT1G02560 CLPP5
AT5G50820 NAC097
AT3G05720 IMPA-7
AT1G48620 HON5
AT3G20130 CYP705A22
AT5G61740 ABCA10
AT2G46530 ARF11
AT1G31180 IMD3
AT3G51430 YLS2
AT1G30850 RSH4
AT4G28860 ckl4
AT3G59400 GUN4
AT2G46280 TRIP-1
AT5G21140 emb1379
AT5G44480 DUR
AT5G48300 ADG1
AT4G05050 UBQ11
AT5G55700 BAM4
AT4G33250 EIF3K
AT5G54250 CNGC4
AT1G71120 GLIP6
AT2G31865 PARG2
AT5G45680 FKBP13
AT1G02430 ARFD1B
AT3G56440 ATG18D
AT1G24450 NFD2
AT1G26340 CB5-A
AT2G45160 HAM1
AT3G12560 TRFL9
AT2G40090 ATH9
AT2G04550 IBR5
AT2G39470 PnsL1
AT5G10360 EMB3010
AT1G32361 ATL1F
AT2G41260 M17
AT1G25490 RCN1
AT4G00570 NAD-ME2
AT4G20260 PCAP1
AT3G60830 ARP7
AT5G43350 PHT1;1
AT2G36010 E2F3
AT5G17420 IRX3
AT5G35590 PAA1
AT4G03210 XTH9
AT3G47730 ABCA2
AT1G28010 ABCB14
AT1G60880 AGL56
AT2G18710 SCY1
AT1G29940 NRPA2
AT1G07180 NDA1
AT4G37140 MEE69
AT3G53460 CP29
AT3G19280 FUT11
AT5G06910 ATJ6
AT2G43130 ARA4
AT1G76730 COG0212
AT1G60140 TPS10
AT1G29050 TBL38
AT1G20160 ATSBT5.2
AT4G38130 HD1
AT4G34490 CAP1
AT1G27390 TOM20-2
AT5G16270 SYN4
AT2G41997 LCR51
AT1G17280 UBC34
AT2G22920 SCPL12
AT4G34720 AVA-P1
AT3G12203 scpl17
AT3G12200 Nek7
AT1G05750 PDE247
AT1G15580 IAA5
AT5G03530 RABC2A
AT5G04620 BIOF
AT3G28380 ABCB17
AT3G22120 CWLP
AT1G80900 MGT1
AT5G24660 LSU2
AT3G24982 RLP40
AT1G14182 SCRL28
AT1G18600 RBL12
AT3G48360 BT2
AT5G23120 HCF136
AT4G35450 AKR2
AT4G39770 TPPH
AT2G23320 WRKY15
AT3G49010 BBC1
AT4G14960 TUA6
AT4G14965 MAPR4
AT5G46180 DELTA-OAT
AT2G15050 LTP
AT3G23290 LSH4
AT5G35920 CYP79A4P
AT5G05170 CEV1
AT2G34940 VSR5
AT2G22490 CYCD2;1
AT2G25440 RLP20
AT1G03490 NAC006
AT2G20430 RIC6
AT3G57150 NAP57
AT5G64510 TIN1
AT2G32460 MYB101
AT4G17615 CBL1
AT1G68830 STN7
AT1G07645 DSI-1VOC
AT4G26440 WRKY34
AT1G07640 OBP2
AT4G21790 TOM1
AT1G16880 ACR11
AT2G24790 COL3
AT4G12390 PME1
AT1G78390 NCED9
AT5G07460 PMSR2
AT4G28510 PHB1
AT5G65640 bHLH093
AT2G14830 AT2G14825
AT5G21430 NdhU
AT3G06350 MEE32
AT3G26400 EIF4B1
AT3G59884 MIR827
AT5G58040 FIP1[V]
AT1G70540 EDA24
AT1G73010 PS2
AT1G74045 TET17
AT1G74040 IMS1
AT1G17420 LOX3
AT1G68310 AE7
AT2G39675 TAS1C
AT5G11210 GLR2.5
AT3G03450 RGL2
AT4G31720 TAFII15
AT2G28420 GLYI8
AT4G25490 CBF1
AT2G19020 RALFL10
AT3G48000 ALDH2B4
AT4G33470 HDA14
AT1G69040 ACR4
AT2G31280 CPUORF7
AT4G09350 NdhT
AT3G08760 ATSIK
AT4G03050 AOP3
AT1G72050 TFIIIA
AT3G04680 CLPS3
AT3G44920 CHX11
AT4G09680 CTC1
AT4G30920 LAP2
AT1G44750 PUP11
AT1G63760 ARI6
AT4G29670 ACHT2
AT2G40000 HSPRO2
AT4G28980 CAK1AT
AT3G54340 AP3
AT3G20070 TTN9
AT3G20075 CYP705A14P
AT1G68880 bZIP
AT4G32400 SHS1
AT5G50670 SPL13B
AT1G09080 BIP3
AT2G46090 LCBK2
AT1G49320 USPL1
AT2G37280 ABCG33
AT5G17300 RVE1
AT5G13530 KEG
AT4G34120 LEJ1
AT1G65350 UBQ13
AT5G43970 TOM22-V
AT5G11977 MIR156e
AT5G55910 D6PK
AT2G42570 TBL39
AT5G51200 EMB3142
AT5G63970 RGLG3
AT4G01540 NTM1
AT5G09610 PUM21
AT5G53510 OPT9
AT3G28415 ABCB22
AT4G35290 GLUR2
AT5G18440 NUFIP
AT4G30110 HMA2
AT2G18030 MSRA5
AT1G10070 BCAT-2
AT3G11270 MEE34
AT3G27750 EMB3123
AT4G18730 RPL16B
AT2G38290 AMT2
AT1G18880 NRT1.9
AT2G22300 SR1
AT5G01270 CPL2
AT1G27600 IRX9-L
AT3G25140 QUA1
AT1G35460 FBH1
AT1G35467 RALFL5
AT5G39710 EMB2745
AT3G25905 CLE27
AT3G25900 HMT-1
AT1G17530 TIM23-1
AT1G79410 OCT5
AT1G28200 FIP1
AT3G14350 SRF7
AT4G02970 AT7SL-1
AT3G61110 RS27A
AT3G53340 NF-YB10
AT3G47290 PLC8
AT2G06050 OPR3
AT4G37330 CYP81D4
AT2G02740 WHY3
AT2G14935 LCR40
AT3G25010 RLP41
AT1G21600 PTAC6
AT3G13360 WIP3
AT3G19040 HAF2
AT1G04630 MEE4
AT5G38970 BR6OX1
AT1G08930 ERD6
AT5G19180 ECR1
AT4G11480 CRK32
AT1G01370 HTR12
AT5G19450 CDPK19
AT5G59580 UGT76E1
AT3G52560 UEV1D-4
AT4G25960 ABCB2
AT4G15130 CCT2
AT5G56130 TEX1
AT5G09550 GDI
AT3G16240 DELTA-TIP
AT1G13790 FDM4
AT3G11730 ATFP8
AT3G63370 OTP86
AT3G63375 MIR167b
AT3G22370 AOX1A
AT1G80710 DRS1
AT3G55030 PGPS2
AT1G59510 CF9
AT5G25900 GA3
AT2G21620 RD2
AT1G13245 RTFL17
AT2G23170 GH3.3
AT4G16440 NAR1
AT5G24360 IRE1-1
AT1G03840 MGP
AT5G20620 UBQ4
AT3G58120 BZIP61
AT2G25630 BGLU14
AT3G01780 TPLATE
AT5G64720 EC1.5
AT4G25100 FSD1
AT2G32690 GRP23
AT5G26660 MYB86
AT2G32698 MIR407
